id,name,category_id
1193,Potion d'oubli : Armure Aqueuse,43
1194,Potion d'oubli : 'Bulle',43
1195,Potion d'oubli : 'Trêve',43
1196,Potion d'oubli : 'Science du bâton',43
1197,Potion d'oubli : 'Retour du bâton',43
1198,Potion d'oubli : 'Glyphe d'Aveuglement',43
1199,Potion d'oubli : 'Téléportation',43
1200,Potion d'oubli : 'Glyphe Enflammé',43
1201,Potion d'oubli : 'Bouclier Feca',43
1202,Potion d'oubli : 'Glyphe d'immobilisation',43
1203,Potion d'oubli : 'Glyphe de Silence',43
1204,Potion d'oubli : 'Pression',43
1205,Potion d'oubli : 'Bond',43
1206,Potion d'oubli : 'Intimidation',43
1207,Potion d'oubli : 'Compulsion',43
1208,Potion d'oubli : 'Epée Divine',43
1209,Potion d'oubli : 'Epée du destin',43
1210,Potion d'oubli : 'Guide de bravoure',43
1211,Potion d'oubli : 'Amplification',43
1212,Potion d'oubli : 'Epée destructrice',43
1213,Potion d'oubli : 'Couper',43
1214,Potion d'oubli : 'Souffle',43
1215,Potion d'oubli : 'Vitalité',43
1216,Potion d'oubli : 'Epée du jugement',43
1217,Potion d'oubli : 'Puissance',43
1218,Potion d'oubli : 'Mutilation',43
1219,Potion d'oubli : 'Tempête de puissance',43
1220,Potion d'oubli : 'Epée celeste',43
1221,Potion d'oubli : 'Concentration',43
1222,Potion d'oubli : 'Epée de Iop',43
1223,Potion d'oubli : 'Colère de Iop',43
1224,Potion d'oubli : 'Chance',43
1225,Potion d'oubli : 'Lancer de pelle',43
1226,Potion d'oubli : 'Désinvocation',43
1227,Potion d'oubli : 'Clé réductrice',43
1228,Potion d'oubli : 'Sac Animé',43
1229,Potion d'oubli : 'Boite de Pandore',43
1230,Potion d'oubli : 'Remblai',43
1231,Potion d'oubli : 'Pelle fantomatique',43
1232,Potion d'oubli : 'Force de l'âge',43
1233,Potion d'oubli : 'Lancer de pièces',43
1234,Potion d'oubli : 'Pelle animée',43
1235,Potion d'oubli : 'Cupidité',43
1236,Potion d'oubli : 'Roulage de Pelle',43
1237,Potion d'oubli : 'Maladresse',43
1238,Potion d'oubli : 'Maladresse de Masse',43
1239,Potion d'oubli : 'Accélération',43
1240,Potion d'oubli : 'Pelle du jugement',43
1241,Potion d'oubli : 'Pelle massacrante',43
1242,Potion d'oubli : 'Corruption',43
1243,Potion d'oubli : 'Coffre animé',43
1244,Potion d'oubli : 'Griffe spectrale',43
1245,Potion d'oubli : 'Cri de l'Ours',43
1246,Potion d'oubli : 'Invocation de Tofu',43
1247,Potion d'oubli : 'Corbeau',43
1248,Potion d'oubli : 'Déplacement Félin',43
1249,Potion d'oubli : 'Invocation de Bouftou',43
1250,Potion d'oubli : 'Crapaud',43
1251,Potion d'oubli : 'Invocation de Prespic',43
1252,Potion d'oubli : 'Fouet',43
1253,Potion d'oubli : 'Piqûre Motivante',43
1254,Potion d'oubli : 'Bénédiction Animale',43
1255,Potion d'oubli : 'Griffe Cinglante',43
1256,Potion d'oubli : 'Soin Animal',43
1257,Potion d'oubli : 'Invocation de Sanglier',43
1258,Potion d'oubli : 'Frappe du Craqueleur',43
1259,Potion d'oubli : 'Résistance Naturelle',43
1260,Potion d'oubli : 'Crocs du Mulou',43
1261,Potion d'oubli : 'Invocation de Bwork Mage',43
1262,Potion d'oubli : 'Invocation de Craqueleur',43
1263,Potion d'oubli : 'Invocation de Dragonnet Rouge',43
1264,Potion d'oubli : 'Sournoiserie',43
1265,Potion d'oubli : 'Repérage',43
1266,Potion d'oubli : 'Piège Sournois',43
1267,Potion d'oubli : 'Attaque trompeuse',43
1268,Potion d'oubli : 'Fourvoiement',43
1269,Potion d'oubli : 'Coup Sournois',43
1270,Potion d'oubli : 'Double',43
1271,Potion d'oubli : 'Invisibilité',43
1272,Potion d'oubli : 'Piège de Masse',43
1273,Potion d'oubli : 'Invisibilité d'autrui',43
1274,Potion d'oubli : 'Piège Empoisonné',43
1275,Potion d'oubli : 'Concentration de Chakra',43
1276,Potion d'oubli : 'Piège d'immobilisation',43
1277,Potion d'oubli : 'Piège de silence',43
1278,Potion d'oubli : 'Piège désinvocateur',43
1279,Potion d'oubli : 'Peur',43
1280,Potion d'oubli : 'Arnaque',43
1281,Potion d'oubli : 'Pulsion de Chakra',43
1282,Potion d'oubli : 'Attaque mortelle',43
1283,Potion d'oubli : 'Piège Mortel',43
1284,Potion d'oubli : 'Tremblement',43
1285,Potion d'oubli : 'La Folle',43
1286,Potion d'oubli : 'Ronce',43
1287,Potion d'oubli : 'Poison paralysant',43
1288,Potion d'oubli : 'Larme',43
1289,Potion d'oubli : 'La Bloqueuse',43
1290,Potion d'oubli : 'Ronce apaisante',43
1291,Potion d'oubli : 'Puissance Silvestre',43
1292,Potion d'oubli : 'La Sacrifiée',43
1293,Potion d'oubli : 'Sacrifice Poupesque',43
1294,Potion d'oubli : 'Connaissance des poupées',43
1295,Potion d'oubli : ' Ronces multiples',43
1296,Potion d'oubli : 'Arbre',43
1297,Potion d'oubli : 'Vent empoisonné',43
1298,Potion d'oubli : 'La Gonflable',43
1299,Potion d'oubli : 'Ronces Agressives',43
1300,Potion d'oubli : 'Herbe Folle',43
1301,Potion d'oubli : 'Feu de Brousse',43
1302,Potion d'oubli : 'Ronce insolente',43
1303,Potion d'oubli : 'La Surpuissante',43
1304,Potion d'oubli : 'Flèche Magique',43
1305,Potion d'oubli : 'Tir Critique',43
1306,Potion d'oubli : 'Flèche Glacée',43
1307,Potion d'oubli : 'Flèche Chercheuse',43
1308,Potion d'oubli : 'Flèche Enflammée',43
1309,Potion d'oubli : 'Tir Eloigné',43
1310,Potion d'oubli : 'Flèche d'Expiation',43
1311,Potion d'oubli : 'Oeil de Taupe',43
1312,Potion d'oubli : 'Flèche de Recul',43
1313,Potion d'oubli : 'Flèche d'Immobilisation',43
1314,Potion d'oubli : 'Flèche Punitive',43
1315,Potion d'oubli : 'Tir Puissant',43
1316,Potion d'oubli : 'Flèche Harcelante',43
1317,Potion d'oubli : 'Flèche Cinglante,43
1318,Potion d'oubli : 'Oeil de Lynx',43
1319,Potion d'oubli : 'Flèche Destructrice',43
1320,Potion d'oubli : 'Flèche absorbante',43
1321,Potion d'oubli : 'Flèche Ralentissante',43
1322,Potion d'oubli : 'Flèche Explosive',43
1323,Potion d'oubli : 'Maîtrise de l'Arc',43
1324,Herbe à chat,36
1325,Coque de Noix,46
1326,Silex Sanglant,51
1327,Os taillé,47
1328,Kama énigmatique,15
1329,Bois élastique,38
1330,Amulette Itby,1
1331,Médaille Oly,1
1332,Vieux Trèfle à 4 feuilles,36
1333,Potion d'Etincelle,26
1334,Blague de Soufre,48
1335,Potion de Crachin,26
1336,Orties,36
1337,Potion de Courant d'Air,26
1338,Potion de Secousse,26
1339,Clochettes,35
1340,Potion d'Eboulement,26
1341,Potion d'Averse,26
1342,Potion de Rafale,26
1343,Potion de Flambée,26
1344,Verveine,36
1345,Potion d'Incendie,26
1346,Potion de Tsunami,26
1347,Potion d'Ouragan,26
1348,Potion de Séisme,26
1350,Arc Holic,2
1351,Arc du Xueluom,2
1352,Arc de Boo,2
1353,Arc à Poulie Sciée,2
1354,L'Arc à Hick,2
1355,Arc Hidsad,2
1356,Demi-Baguette,3
1357,Daguette,3
1359,Le Tison Fûté,3
1360,L'Hyldegarde,3
1361,Baguette Sylvien,3
1362,Pieu Vampirique,3
1363,Bâton Tont'Ata,4
1364,Bâton d'Oubli,4
1365,La Canne Hête,4
1366,Bâton de Bouftier,4
1367,"Bâton de Dina, dit 'le Mythe'",4
1368,La Lance à un,4
1369,Les Lames en Table,5
1370,L'Ergot Mina,5
1371,Dagues Eulasse,5
1372,Dagues Aj'Deh'Là,5
1373,Le Rasoir Infernal,5
1374,Dagues Tylo,5
1375,Hache Térophyle,19
1376,Hache Heuvante,19
1377,Hache Huré,19
1378,Francisque à Brêles,19
1379,Le Scrounnchhh,7
1380,Potion d'oubli : 'Mot Curatif',43
1381,Potion d'oubli : 'Mot Blessant',43
1382,Potion d'oubli : 'Mot Drainant',43
1383,Marteau Re'Thu,7
1384,Potion d'oubli : 'Mot Soignant',43
1385,Potion d'oubli : 'Mot Interdit',43
1386,Potion d'oubli : 'Mot Stimulant',43
1387,Potion d'oubli : 'Mot de prévention',43
1388,Potion d'oubli : 'Mot de Frayeur',43
1389,Potion d'oubli : 'Mot Revitalisant',43
1390,Potion d'oubli : 'Mot de Regénération',43
1391,Potion d'oubli : 'Mot d'Epine',43
1392,Potion d'oubli : 'Mot de Jouvence',43
1393,Le Matronome,7
1394,Potion d'oubli : 'Mot Vampirique',43
1395,Potion d'oubli : 'Mot de Sacrifice',43
1396,Potion d'oubli : 'Mot d'Amitié',43
1397,Potion d'oubli : 'Mot d'Immobilisation',43
1398,Potion d'oubli : 'Mot d'Envol',43
1399,Maillet Aclou,7
1400,Potion d'oubli : 'Mot de Silence',43
1401,Potion d'oubli : 'Mot d'Altruisme',43
1402,Potion d'oubli : 'Mot de Reconstitution',43
1403,Marteau Tau,7
1404,Marteau Toh'Lo,7
1405,Potion Eau de fée,12
1406,Sang de Likrone,12
1407,Potion d'oubli : 'Ralentissement',43
1408,Potion d'oubli : 'Contre',43
1409,Potion d'oubli : 'Aiguille',43
1410,Potion d'oubli : 'Gelure',43
1411,Potion d'oubli : 'Flou',43
1412,Potion d'oubli : 'Rayon Obscur',43
1413,Potion d'oubli : 'Téléportation',43
1414,Potion d'oubli : 'Flétrissement',43
1415,Potion d'oubli : 'Sablier de Xélor',43
1416,Potion d'oubli : 'Poussière Temporelle',43
1417,Potion d'oubli : 'Aiguille chercheuse',43
1418,Potion d'oubli : 'Vol du Temps',43
1419,Potion d'oubli : 'Dévouement',43
1420,Potion d'oubli : 'Fuite',43
1421,Potion d'oubli : 'Démotivation',43
1422,Potion d'oubli : 'Protection Aveuglante',43
1423,Potion d'oubli : 'Momification',43
1424,Potion d'oubli : 'Frappe de Xélor',43
1425,Potion d'oubli : 'Cadran de Xélor',43
1426,Pelle à Thart',8
1427,Pelle Zébuth,8
1428,Immortelle,36
1429,Petite Pelle Mechba,8
1430,Pelle Mechba,8
1431,Grande Pelle Mechba,8
1432,Pelle Houze,8
1433,Pelle Sécutrice,8
1434,Potion d'oubli : 'Horloge',43
1435,La Pelle du Large,8
1436,Pelle Ikan,8
1437,Potion d'oubli : 'Châtiment Forcé',43
1438,Bonne Pioche,21
1439,Mauvaise Pioche,21
1440,Potion d'oubli : 'Pied du Sacrieur',43
1441,Potion d'oubli : 'Châtiment Osé',43
1442,Potion d'oubli : 'Attirance',43
1443,Potion d'oubli : 'Transfert de Vie',43
1444,Potion d'oubli : 'Assaut',43
1445,Potion d'oubli : 'Châtiment Agile',43
1446,Potion d'oubli : 'Transposition',43
1447,Potion d'oubli : 'Epée Dansante',43
1448,Potion d'oubli : 'Châtiment Spirituel',43
1449,Potion d'oubli : 'Sacrifice',43
1450,Potion d'oubli : 'Absorption',43
1451,Potion d'oubli : 'Châtiment Sage',43
1452,Potion d'oubli : 'Dérobade',43
1453,Potion d'oubli : 'Coopération',43
1454,Potion d'oubli : 'Punition',43
1455,Ailes de Scarafeuille bleu,104
1456,Ailes de Scarafeuille blanc,104
1457,Ailes de Scarafeuille rouge,104
1458,Ailes de Scarafeuille vert,104
1459,Tube longiforme,71
1460,Grande fiole,71
1461,Poison cinglant,15
1462,Liquide vampiresque,15
1463,Fiole à élément,71
1464,Antenne du Scarafeuille bleu,15
1465,Antenne du Scarafeuille rouge,15
1466,Antenne du Scarafeuille vert,15
1467,Antenne du Scarafeuille blanc,15
1468,Bocal,71
1469,Parchemin de recommandation,24
1470,Parchemin de recommandation,24
1471,Parchemin de recommandation et fleur,24
1472,Parchemin de demande d'examen,24
1473,Mains Vertes,20
1474,Amulette de Xélor,1
1475,La Zulie Lame,6
1476,Amulette du Craqueleur,1
1477,Chance à Mulette,1
1478,Harmonie,1
1479,Le Twote en Carton,7
1480,Accord,1
1481,Entente,1
1482,Emblème Livide,1
1483,Kabale,1
1484,Amulette Itby remaniée,1
1485,La Reinette,1
1486,Médaille Holy,1
1487,L'Adelus,10
1488,Plimclik,1
1489,La Broche Hète,1
1490,La Chaîne Nhanor Kibrill,1
1491,Chaîne de la Liche,1
1493,Blessure du Sacrieur,9
1494,Le Bagueur,9
1495,L'Anneau Dhyn,9
1496,Chance d'Ecaflip,9
1497,Passé de Xélor,9
1498,Souvenir d'Enutrof,9
1499,L'Enutrofion,9
1500,La Mokette,17
1501,Alliance,9
1503,Baguette de Feu Follesque,3
1504,Dagues O'Bert,5
1505,Flûte,20
1506,Symbole de l'étrange,15
1507,Bon 1000 Kek,15
1508,Bon 2000 Kek,15
1509,Bon 5000 Kek,15
1510,Bon 10000 Kek,15
1511,Neuf Queues,6
1512,La Légende de Crocoburio,25
1514,Potion d'oubli :'Contrecoup',43
1515,Oeuf de Bwak de feu,72
1516,Oeuf de Bwak de terre,72
1517,Oeuf de Bwak d'air,72
1518,Oeuf de Bwak d'eau,72
1519,Rune Fo,78
1520,Marteau du Forgemage de Dagues,7
1521,Rune Sa,78
1522,Rune Ine,78
1523,Rune Vi,78
1524,Rune Age,78
1525,Rune Cha,78
1526,Metaria rouge,66
1527,Metaria bleue,66
1528,Metaria jaune,66
1529,Metaria verte,66
1531,Metaria Triame bleue,66
1532,Metaria Triame verte,66
1533,Metaria Triame rouge,66
1534,Metaria Triame jaune,66
1535,Metaria Mage rouge,66
1536,Metaria Mage bleue,66
1537,Metaria Mage verte,66
1538,Metaria Mage jaune,66
1539,Marteau du Forgemage d'Epées,7
1542,Potion d'oubli de métier : Forgeur de Dagues,44
1543,Fragment du socle de La Crocobur,24
1545,Rune Pa Fo,78
1546,Rune Pa Sa,78
1547,Rune Pa Ine,78
1548,Rune Pa Vi,78
1549,Rune Pa Age,78
1550,Rune Pa Cha,78
1551,Rune Ra Fo,78
1552,Rune Ra Sa,78
1553,Rune Ra Ine,78
1554,Rune Ra Vi,78
1555,Rune Ra Age,78
1556,Rune Ra Cha,78
1557,Rune Ga Pa,78
1558,Rune Ga Pme,78
1559,Abranneau Mou,9
1560,Marteau du Forgemage de Pelles,7
1561,Marteau du Forgemage de Marteaux,7
1562,Marteau du Forgemage de Haches,7
1563,Tailladeuse d'Arcs Magiques,5
1564,Tailladeuse de Baguettes Magiques,5
1565,Tailladeuse de Bâtons Magiques,5
1566,Diplôme d'Hel Munster,24
1567,La forêt des Abraknydes,25
1568,Clef du Donjon des Bouftous,84
1569,Clef du Donjon des Forgerons,84
1570,Clef du Donjon des Squelettes,84
1572,Création d'objet magique pour les nuls,25
1573,Rune de Transport,12
1574,Découpeuse de Yench,6
1575,Guildalogemme,50
1587,Potion d'oubli de métier : Bûcheron,44
1588,Potion d'oubli de métier : Forgeur d'Epées,44
1589,Potion d'oubli de métier : Sculpteur d'Arcs,44
1590,Potion d'oubli de métier : Forgeur de Marteaux,44
1591,Potion d'oubli de métier : Cordonnier,44
1592,Potion d'oubli de métier : Bijoutier,44
1593,Potion d'oubli de métier : Sculpteur de Bâton,44
1594,Potion d'oubli de métier : Sculpteur de Baguettes,44
1595,Potion d'oubli de métier : Forgeur de Pelles,44
1596,Potion d'oubli de métier : Mineur,44
1597,Potion d'oubli de métier : Boulanger,44
1598,Potion d'oubli de métier : Alchimiste,44
1599,Potion d'oubli de métier : Tailleur,44
1600,Potion d'oubli de métier : Paysan,44
1601,Potion d'oubli de métier : Forgeur de Haches,44
1602,Abranneau Sombre,9
1603,Potion d'oubli de Maitrîse : Dagues,45
1604,Potion d'oubli de Maitrîse : Epée,45
1605,Potion d'oubli de Maitrîse : Arc,45
1606,Potion d'oubli de Maitrîse : Baguette,45
1607,Potion d'oubli de Maitrîse : Marteau,45
1608,Potion d'oubli de Maitrîse : Pelles,45
1609,Potion d'oubli de Maitrîse : Bâton,45
1610,Ecorce d'Abraknyde Sombre,96
1611,Bourgeon d'Abraknyde Sombre,108
1612,Racine d'Abraknyde Sombre,98
1613,Ecaille de Chef Crocodaille,59
1614,Dents de Chef Crocodaille,47
1619,L'Abramu,1
1620,Abrarc,2
1621,Bottes de Maîtrise,11
1622,Bottes de Puissance,11
1623,Bottes d'Anticipation,11
1624,Bottes de Nexus,11
1625,La légende du Croqueur,25
1626,Encyclopédie d'Alchimie Annexe A : Métiers,25
1628,Artefact Feu,9
1629,Artefact Terre,9
1630,Artefact Air,9
1631,Artefact Eau,9
1632,Artefact Lumière,9
1633,Artefact Vie,9
1634,Sphère à Metarias,66
1635,Parchemin Vent de panique,25
1636,Petite Etoile du Soir,6
1637,Etoile du Soir,6
1638,Brillante Etoile du soir,6
1639,Immortelle Etoile du soir,6
1640,Le petit Cutter,6
1641,Le Cutter,6
1642,Potion d'oubli de métier : Forgemage de Dagues,44
1643,Potion d'oubli de métier : Forgemage de Haches,44
1644,Potion d'oubli de métier : Forgemage de Marteaux,44
1645,Potion d'oubli de métier : Forgemage d'Epées,44
1646,Potion d'oubli de métier : Forgemage de Pelles,44
1647,Potion d'oubli de métier : Sculptemage d'Arcs,44
1648,Potion d'oubli de métier : Sculptemage de Baguettes,44
1649,Potion d'oubli de métier : Sculptemage de Bâtons,44
1650,Le Grand Cutter,6
1651,Le Cutter Sanglant,6
1652,Patte d'Arakne Majeure,103
1653,Foi de Don Rouann,24
1654,Foi de Don Rouann,24
1655,Foi de Don Rouann,24
1656,Fécaliseur du Magicien,9
1657,Fécaliseur du Guerrier,9
1660,Ambre d'Abraknyde Sombre,50
1661,Ambramulette Moskito,1
1662,Ambramulette Arackne,1
1663,Ecaille de Crocodaille,59
1664,Dent de Crocodaille,47
1665,Bottes d'Apprentissage,11
1666,Bottes de l'Apprenti Invocateur,11
1667,Ceinture Luthuthu,10
1668,Ceinture du Dodu Trembleur,10
1669,Ceinture des Vents,10
1670,Plume Pointue de Kwak du Vent,53
1671,Avoine Magique,34
1672,Poils Darits,54
1673,Patte d'Arakne Magique,103
1674,Champignon Luidegît,15
1675,Os Surprise du Chafer Fantassin,47
1676,Osier Enchanté,15
1677,Potion Dantegoulesque,12
1678,Noix de Kokoko Traumatisée,46
1679,Pierre de Crystaloboule,50
1680,Corne Brûlée du Minotoror,47
1681,Peau de Larve Verte Magique,59
1682,Ecorce de Liroye Merline,96
1683,Sac à Patates Clair,15
1684,Sac à Patates Sombre,15
1685,Plume du Dernier Poolay,53
1686,Teinture Magique de Rougeur,70
1687,Teinture Magique Verdâtre,70
1688,Teinture Magique Bleutée,70
1689,Teinture Magique Orange,70
1690,Poils du Milimulou,54
1691,Poils du Meulou,54
1692,Teinture Magique Sombre,70
1693,Cape de Jules Yanos,17
1694,Laine du Trool Furieux,57
1695,Cape d'Elya Wood,17
1696,Etoffe du Meulou,55
1697,Petit Sac en Laine de Boufton,81
1698,Sac du Petit Récolteur,81
1699,Sac du Petit Aventurier,81
1700,Ceinture de Célérité,10
1701,Ceinture de Poche,10
1702,Sac du Récolteur,81
1703,Sac du Grand Récolteur,81
1704,Sac du Staca Noviste,81
1705,Sac de l'Aventurier,81
1707,Sac du grand aventurier,81
1709,Nonos,47
1710,Croissant de Lune,1
1711,Chienchien,18
1712,Potion Pahoa Raide,12
1713,Potion Raide Boule,12
1715,Le don de Nouwel,25
1716,La famille DuCiel,25
1717,Premier Noël,25
1718,Force de Crocoburio,9
1719,Esprit de Crocoburio,11
1720,Puissance de Crocoburio,10
1721,Potion d'oubli : 'Horloge',43
1722,Transformation Abraknyde,27
1723,Bonbon rouge surpuissant,28
1724,Courage,29
1725,Découragé,30
1726,Touffe de cheveux de Tarche,24
1727,Lettre de Menaces,24
1728,Chacha,18
1729,Anneau Mèr,9
1730,Mesure de sel,48
1731,Dose de jus goûtu,15
1732,Bol,15
1733,Terrine,15
1734,Cerise,46
1735,Certificat de Mise en Chanil : Chacha,77
1736,Citron,46
1737,Pain des Champs,33
1738,Pain des Villes,33
1739,Baguette Affeulante,3
1740,Transformation Crocoburio,27
1741,Sang de Phénix,14
1742,Sang de Phénix de Grand Cru,14
1744,Touffe de cheveux de Torche,24
1745,Seringue de vétérinaire,24
1746,Sang de Wabbit GM,24
1747,Analyse de sang de Wabbit GM,24
1748,Wabbit,18
1749,Jeton de la Foire du Trool,15
1750,Poisson Pané,41
1751,Poisson pané vidé,62
1752,Poisson pané frit **,49
1753,Poisson pané frit ***,49
1754,Poisson Igloo,41
1755,Poisson Igloo vidé,62
1756,Poisson pané frit ****,49
1757,Crabe Sourimi,41
1758,Crabe Sourimi vidé,62
1759,Crabe Sourimi Exotique,41
1760,Crabe Sourimi exotique vidé,62
1761,Poisson Chaton vidé,62
1762,Poisson Tigre,41
1763,Poisson Tigre vidé,62
1764,Bâton de crabe **,49
1765,Bâton de crabe ***,49
1766,Bâton de crabe ****,49
1767,Poisson-Chaton fumé **,49
1768,Poisson-Chaton fumé ***,49
1769,Poisson-Tigre fumé ****,49
1770,Bout de Blop Coco,15
1771,Souris verte,15
1772,Fleur de Blop Coco,35
1773,Bout de Blop Reinette,15
1774,Fleur de Blop Reinette,35
1775,Bout de Blop Griotte,15
1776,Fleur de Blop Griotte,35
1777,Bout de Blop Indigo,15
1778,Fleur de Blop Indigo,35
1779,Bar Rikain,41
1780,Bar Rikain vidé,62
1781,Greu-vette vidée,62
1782,Goujon,41
1783,Goujon vidé,62
1784,Raie Bleue,41
1785,Raie bleue vidée,62
1786,Greu-vette Horreur,41
1787,Greu-vette Horreur vidé,62
1788,Raie de Farle,41
1789,Raie de Farle vidée,62
1790,Goujon Kiye,41
1791,Goujon Kiye vidé,62
1792,Bar Iton,41
1793,Bar Iton vidé,62
1794,Carpe d'Iem,41
1795,Carpe d'Iem vidée,62
1796,Carpette des sables,41
1797,Carpette des sables vidée,62
1798,Kralamoure vidé,62
1799,Kralamoure Unique,41
1800,Kralamoure Unique vidé,62
1801,Perche,41
1802,Perche vidée,62
1803,Chaton-Perche,41
1804,Chaton-perche vidé,62
1805,Sardine Brillante,41
1806,Sardine Brillante vidée,62
1807,Sardine Sombre,41
1808,Sardine Sombre vidée,62
1809,Bar grillé **,49
1810,Bar grillé ***,49
1811,Beignet de Greu-vette **,49
1812,Beignet de Greu-vette ***,49
1813,Goujon en tranche **,49
1814,Goujon en tranche ***,49
1815,Aile de Raie **,49
1816,Aile de Raie ***,49
1817,Carpe vapeur ****,49
1818,Carpe vapeur **,49
1819,Carpe vapeur ***,49
1820,Kralamoure grillé **,49
1821,Kralamoure grillé ***,49
1822,Perche sautée,49
1823,Perche sautée ***,49
1824,Perche sautée ****,49
1825,Sardine à l'huile **,49
